SECNO,REGION,STATE,STATION,LAT,LATITUDE,LONG,LUNIT,LONGITUD,VEGTAT,VEG,SOIL,SOIL2,CMAT,CRR,MCM,MWM,RHIGH,RLOW,RRCORR,TJAN,TFEB,TMAR,TAPR,TMAY,TJUN,TJUL,TAUG,TSEP,TOCT,TNOV,TDEC,TUNIT,RJAN,RFEB,RMAR,RAPR,RMAY,RJUN,RJUL,RAUG,RSEP,ROCT,RNOV,RDEC,RUNIT,ELEV,ELUNIT,COKLM,VEGNU
A,B,COLOMBIA,NUKAK-H&G,N,2.5600,W,DD,71.8100,SW,FE,O,,23.1025,2470.5420,22.2800,23.4400,289.1790,155.2570,2.0000,23.3100,23.4100,23.4400,23.2400,23.0900,22.5900,22.2800,22.7000,23.2600,23.3500,23.3000,23.2600,C,163.7660,155.2570,193.1670,271.2080,289.1790,247.0780,208.2160,177.9270,188.9760,216.1540,193.9920,165.6220,MM,1002.67,FT,641.00,3.00
A,B,COLOMBIA,OSPINA_PE,N,1.2667,W,DD,77.4833,FMT,,H,,18.8750,1381.7600,18.2778,19.3889,185.9280,41.9100,2.0000,18.6111,18.7778,18.7778,18.8889,19.1111,18.8889,19.2778,19.3889,19.3889,18.7222,18.2778,18.3889,C,110.9980,96.0120,114.0460,166.8780,149.0980,93.9800,42.9260,41.9100,64.0080,171.9580,185.9280,144.0180,MM,5575.00,FT,170.00,7.00
A,B,ECUADOR,EL_ANGEL,N,0.6167,W,DD,77.9333,FE,,H,,11.6667,836.9300,10.8889,12.2778,124.9680,23.1140,-4.0000,11.7222,11.6111,12.0000,12.2778,12.1111,11.3889,10.8889,11.0000,11.7222,11.7778,11.7222,11.7778,C,80.0100,66.0400,75.9460,85.0900,43.9420,53.0860,32.0040,25.9080,23.1140,120.9040,105.9180,124.9680,MM,10348.00,FT,180.00,1.00
A,B,ECUADOR,LA_ARGELI,S,4.0000,W,DD,79.2000,FMT,,H,,15.0509,777.7480,14.1111,15.3889,106.9340,39.8780,4.0000,15.2778,15.2222,15.3889,15.3889,15.1111,14.7222,14.1111,14.3889,15.1111,15.2222,15.3889,15.2778,C,77.9780,75.9460,106.9340,71.1200,50.0380,58.9280,59.9440,39.8780,56.8960,66.0400,48.0060,66.0400,MM,7002.00,FT,75.00,7.00
A,B,ECUADOR,SALINAS,S,2.2000,W,DD,81.0167,DTG,,U,,23.0509,144.2720,20.7222,26.1111,55.1180,1.0160,0.1000,25.0000,25.8889,26.1111,25.1111,23.5000,22.1111,21.1111,20.7222,20.7778,21.2778,22.0000,23.0000,C,17.0180,42.9260,55.1180,18.0340,1.0160,1.0160,1.0160,1.0160,2.0320,3.0480,1.0160,1.0160,MM,262.00,FT,2.00,19.00
A,B,ECUADOR,SAN_GABRI,N,0.6000,W,DD,77.8333,FMO,FMT,O,H,11.6620,938.2760,10.6111,12.2222,137.9220,38.1000,0.1000,11.7222,11.7778,12.1111,12.2222,12.1111,11.2778,10.6111,10.6111,11.2778,11.8889,12.1111,12.2222,C,93.9800,86.1060,86.1060,92.9640,71.1200,60.9600,38.1000,40.8940,41.9100,101.0920,87.1220,137.9220,MM,9380.00,FT,175.00,7.00
A,B,FRENCH-GU,ST-GEORGE,N,3.8833,W,DD,51.8000,FE,,O,,25.6852,3567.1760,25.0000,26.3889,595.8840,38.1000,6.0000,25.2222,25.0000,25.2778,25.5000,25.6111,25.5000,25.6111,26.1111,26.3889,26.3889,26.1111,25.5000,C,434.0860,408.9400,368.0460,595.8840,499.1100,348.9960,278.8920,100.0760,38.1000,52.0700,122.9360,320.0400,MM,6.00,FT,110.00,1.00
A,B,FRENCH-GU,ST_LAUREN,N,5.5000,W,DD,54.0333,FE,,O,,26.4491,2667.5080,25.7222,27.5000,422.9100,69.0880,7.0000,25.7222,25.7222,25.7778,26.1111,26.2222,26.2222,26.5000,27.0000,27.3889,27.5000,27.0000,26.2222,C,191.0080,230.1240,213.1060,322.0720,422.9100,357.1240,237.9980,194.0560,69.0880,73.9140,157.9880,198.1200,MM,13.00,FT,18.00,1.00
A,B,GUYANA,HOSORORO,N,8.1667,W,DD,59.8333,FE,,O,,25.9259,2840.4820,24.8889,26.6667,390.3980,101.0920,-4.0000,24.8889,25.2222,25.5000,26.1667,26.1667,25.7778,25.7222,26.1667,26.6111,26.6667,26.2778,25.9444,C,209.0420,117.8560,101.0920,149.3520,275.5900,390.3980,345.1860,281.6860,214.3760,204.4700,231.9020,319.5320,MM,29.00,FT,4.00,1.00
A,B,GUYANA,NEW_AMSTE,N,6.2500,W,DD,57.5833,FE,,O,,27.3380,2154.1740,26.7222,28.0556,288.2900,61.2140,-3.0000,26.7778,26.7222,27.0556,27.1111,27.1667,27.1667,27.2778,27.6667,28.0556,28.0000,27.8333,27.2222,C,224.5360,139.1920,137.1600,185.1660,282.1940,288.2900,265.1760,161.7980,61.2140,68.0720,97.0280,244.3480,MM,74.00,FT,2.00,1.00
A,B,PARAGUAY,ENCARNACI,S,27.3333,W,DD,55.8333,FMO,,U,,21.6481,1623.5680,16.0556,26.9444,164.0840,94.2340,-3.0000,26.9444,26.2778,24.2778,21.2222,18.2222,16.2222,16.0556,18.1111,19.7222,22.0000,24.2778,26.4444,C,135.1280,151.8920,139.4460,163.5760,142.2400,134.1120,94.2340,94.7420,140.2080,164.0840,128.0160,135.8900,MM,262.00,FT,600.00,2.00
A,B,PARAGUAY,GUAYAKI-(,S,25.7000,W,DD,55.3800,FBE,,U,,21.8617,1534.1640,16.8300,26.0600,163.0720,62.6110,0.1000,25.9700,25.8100,24.3900,21.5000,18.9400,17.2500,16.8300,18.8100,20.0600,22.3900,24.3300,26.0600,C,143.7640,161.7980,159.6390,158.3690,120.1420,80.0100,62.8650,62.6110,111.7600,161.0360,149.0980,163.0720,MM,385.83,FT,700.00,4.00
A,B,PARAGUAY,NUEVA_ASU,S,20.6667,W,DD,61.8333,DTW,,D,A3,24.6481,543.8140,19.0000,28.2778,91.4400,2.5400,0.1000,28.2222,27.0000,25.5000,23.7778,21.3889,19.0000,19.7222,22.7778,25.3889,27.5000,27.2222,28.2778,C,67.5640,89.6620,77.9780,66.5480,39.8780,9.9060,2.5400,5.8420,2.5400,50.0380,39.8780,91.4400,MM,1033.00,FT,850.00,13.00
A,B,PARAGUAY,SAN_JUAN_,S,26.6667,W,DD,57.1500,SW,,M,,21.7870,1515.3640,16.2778,26.8333,182.8800,80.0100,-2.0000,26.6111,25.8889,24.2778,21.0000,18.2222,16.2778,16.9444,18.0000,20.0000,22.5000,24.8889,26.8333,C,159.2580,155.9560,139.1920,144.0180,80.0100,91.6940,81.0260,82.0420,98.2980,182.8800,148.8440,152.1460,MM,491.00,FT,735.00,3.00
A,B,PERU,CAJAMARCA,S,7.1333,W,DD,78.4667,FMT,,H,,14.0509,782.3200,13.1111,14.6111,136.1440,4.8260,4.0000,14.6111,14.1111,14.2222,13.7778,13.8889,13.2222,13.1111,14.0000,14.5000,14.2778,14.6111,14.2778,C,94.9960,113.2840,136.1440,107.9500,37.0840,12.7000,4.8260,8.6360,30.4800,86.8680,71.8820,77.4700,MM,8597.00,FT,109.00,7.00
A,B,PERU,CUZCO,S,13.5167,W,DD,71.9667,DSS,,H,,11.2037,749.3000,8.7778,12.8889,158.2420,1.0160,2.0000,12.0000,11.3889,11.8889,11.3889,10.2222,9.5000,8.7778,10.2222,11.5000,12.2778,12.8889,12.3889,C,158.2420,128.2700,126.4920,37.5920,8.8900,5.3340,1.0160,8.1280,24.1300,42.6720,80.5180,128.0160,MM,11037.00,FT,350.00,27.00
A,B,PERU,EL_ALTO,S,4.2500,W,DD,81.2333,D,,D,,21.1389,69.0880,18.0000,24.7222,26.9240,0.0000,-1.0000,23.5000,24.3889,24.7222,24.2222,22.2778,20.0000,18.6111,18.0000,18.2222,18.7222,19.5000,21.5000,C,7.1120,26.9240,18.0340,10.9220,2.0320,0.0000,0.0000,0.0000,0.0000,0.0000,2.0320,2.0320,MM,885.00,FT,2.00,28.00
A,B,PERU,LIMA,S,12.0333,W,DD,77.0333,D,DSS,H,,18.1019,25.9080,15.0000,22.3889,6.3500,0.2540,5.0000,21.3889,22.2222,22.3889,19.7778,17.5000,15.6111,15.2222,15.0000,15.3889,16.2222,17.3889,19.1111,C,0.7620,0.2540,0.7620,0.2540,1.2700,3.3020,4.8260,6.3500,4.5720,2.0320,1.0160,0.5080,MM,449.00,FT,4.00,28.00
A,B,PERU,PISCO,S,13.7500,W,DD,76.2333,TA,,H,,19.3241,2.0320,16.2778,23.2222,2.0320,0.0000,6.0000,22.2222,23.2222,23.2222,21.2222,18.7222,17.1111,16.3889,16.2778,16.7778,17.6111,18.7222,20.3889,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0320,0.0000,0.0000,0.0000,MM,19.00,FT,3.00,21.00
A,B,PERU,PUNO,S,15.8333,W,DD,70.0167,FE,,H,,7.8981,624.5860,5.7778,9.5000,137.6680,4.8260,3.0000,8.5000,8.5000,8.8889,8.0000,6.6111,5.7778,6.0000,6.7778,7.7222,9.2222,9.5000,9.2778,C,135.3820,137.6680,109.4740,39.6240,9.1440,6.0960,4.8260,6.3500,23.6220,37.3380,27.4320,87.6300,MM,12635.00,FT,235.00,1.00
A,B,PERU,TINGO_MAR,S,9.1333,W,DD,75.9500,FE,,A3,,22.5231,3410.9660,21.7778,23.3889,469.3920,112.0140,3.0000,22.7778,22.1111,22.3889,22.2778,22.3889,21.7778,22.0000,22.6111,22.5000,22.7778,23.2778,23.3889,C,423.9260,403.3520,469.3920,351.2820,216.6620,175.2600,156.7180,112.0140,183.6420,340.8680,288.7980,289.0520,MM,2247.00,FT,365.00,1.00
A,B,PERU,ZORRITOS,S,3.6667,W,DD,80.6500,DTG,,U,H,24.7315,129.0320,22.7222,27.1111,55.8800,0.0000,-1.0000,26.6111,26.8889,27.1111,26.1111,25.6111,24.2222,23.0000,22.7222,22.7222,23.2778,23.3889,25.1111,C,18.0340,55.8800,33.0200,17.0180,0.0000,1.0160,1.0160,1.0160,0.0000,0.0000,1.0160,1.0160,MM,22.00,FT,3.00,19.00
A,B,SURINAME,AKURIYO-H,N,3.0000,W,DD,55.0000,FE,,O,,26.6450,2039.0650,26.0600,27.6100,276.4790,50.0380,6.0000,26.0800,26.0600,26.1900,26.4200,26.3600,26.1900,26.3100,27.0000,27.5000,27.6100,27.3300,26.6900,C,184.5310,194.5640,234.4420,276.4790,270.0020,244.9830,188.9760,108.9660,50.0380,53.9750,82.0420,150.0670,MM,511.33,FT,300.00,1.00
A,B,SURINAME,NIEUW_AMS,N,5.9500,W,DD,56.9500,FE,,O,,27.2824,1980.6920,26.3889,28.2778,315.9760,60.9600,-3.0000,26.3889,26.6111,26.8889,27.2222,27.1111,27.0000,27.2222,27.7778,28.2778,28.2222,27.7778,26.8889,C,189.9920,114.0460,110.9980,191.0080,246.8880,315.9760,265.9380,167.8940,60.9600,61.9760,78.9940,176.0220,MM,70.00,FT,1.00,1.00
A,B,URUGUAY,CERRO_LAR,S,32.3667,W,DD,54.2500,GP,,M,,17.7546,1176.7820,11.8889,24.2778,128.0160,54.1020,5.0000,24.2778,23.3889,21.3889,17.7778,14.6111,12.6111,11.8889,12.8889,14.7222,17.2778,19.5000,22.7222,C,90.9320,100.0760,109.9820,104.9020,96.0120,128.0160,98.0440,103.8860,120.9040,98.0440,71.8820,54.1020,MM,308.00,FT,157.00,8.00
A,B,VENEZUELA,ACARIGUA,N,9.5500,W,DD,69.2000,SW,,D,,26.8194,1636.2680,25.6111,28.5000,297.6880,8.6360,3.0000,27.2778,28.1111,28.5000,27.3889,27.2222,25.7778,25.6111,25.8889,25.8889,26.5000,26.7778,26.8889,C,8.6360,11.9380,13.4620,120.6500,273.5580,297.6880,289.0520,187.9600,144.7800,152.4000,104.3940,31.7500,MM,610.00,FT,175.00,3.00
A,B,VENEZUELA,BARCELONA,N,10.1333,W,DD,64.6833,SW,,H,,26.8981,660.4000,26.3889,27.3889,145.5420,3.8100,-4.0000,26.7222,26.3889,26.6111,27.1111,27.2778,26.6111,26.5000,26.8889,27.2778,27.2222,27.3889,26.7778,C,12.1920,3.8100,4.0640,10.4140,49.2760,101.8540,145.5420,114.3000,82.8040,65.5320,49.5300,21.0820,MM,16.00,FT,4.00,23.00
A,B,VENEZUELA,CARACAS_C,N,10.5000,W,DD,66.9333,FE,,H,,20.8333,824.4840,19.2222,21.8889,110.9980,10.9220,3.0000,19.2222,19.2778,20.1111,21.3889,21.8889,21.3889,21.2222,21.3889,21.6111,21.6111,20.7778,20.1111,C,22.0980,10.9220,12.9540,33.0200,81.0260,103.8860,102.8700,110.9980,102.8700,109.9820,89.9160,43.9420,MM,3421.00,FT,2.00,1.00
A,B,VENEZUELA,GUIGUE,N,10.0667,W,DD,67.8000,DTG,,O,,23.3796,1006.3480,22.1111,24.7778,181.1020,2.0320,5.0000,23.2222,23.8889,24.7778,24.7222,24.5000,22.5000,22.1111,22.7222,23.2222,23.2778,23.0000,22.6111,C,2.0320,6.0960,9.9060,45.9740,122.9360,150.1140,162.0520,181.1020,135.8900,97.0280,70.1040,23.1140,MM,1443.00,FT,38.00,19.00
A,B,VENEZUELA,GUIRIA,N,10.0667,W,DD,62.3000,FE,FMO,H,O,26.6713,963.1680,25.5000,27.3889,143.0020,12.9540,-2.0000,25.5000,25.6111,26.2222,27.2222,27.3889,26.7778,26.7778,26.8889,27.3889,27.3889,27.0000,25.8889,C,40.8940,22.0980,12.9540,28.9560,65.0240,118.1100,129.0320,143.0020,127.0000,106.9340,98.0440,71.1200,MM,23.00,FT,1.00,1.00
A,B,VENEZUELA,HATO-ANIM,N,7.5600,W,DD,68.4700,FMO,,O,,25.7967,1154.1000,24.6700,26.6100,230.1800,4.2800,3.0000,25.8100,26.2200,26.4400,26.6100,25.5000,24.8900,24.6700,25.0600,25.4200,26.3300,26.3600,26.2500,C,4.5200,4.2800,9.1100,51.2300,163.0600,205.1800,230.1800,182.1100,118.3400,86.1100,73.5700,26.4100,MM,200.00,FT,297.00,2.00
A,B,VENEZUELA,MERIDA,N,8.6000,W,DD,71.1500,SW,,O,H,19.1620,1808.2260,18.2222,19.7222,263.9060,44.4500,1.0000,18.2222,18.7222,19.2222,19.5000,19.5000,19.2222,19.2222,19.7222,19.7222,19.2778,18.8889,18.7222,C,59.1820,44.4500,69.0880,172.9740,256.2860,173.4820,126.2380,144.7800,172.7200,263.9060,230.8860,94.2340,MM,5327.00,FT,225.00,7.00
A,B,VENEZUELA,PARAUJANO,N,9.9000,W,DD,72.4100,FMO,DTG,D,,28.2967,1453.0450,27.3900,29.3900,209.2960,34.6710,2.0000,27.3900,27.3900,27.6100,28.3900,28.3900,28.7800,29.1100,29.3900,29.0000,28.2200,28.1100,27.7800,C,49.5300,34.6710,35.8140,131.8260,208.5340,144.3990,112.0140,126.2380,112.7760,209.2960,180.9750,106.9720,MM,398.67,FT,130.00,2.00
A,B,VENEZUELA,SANTA_ELE,N,4.6000,W,DD,61.1167,SW,,O,H,21.8241,1649.2220,21.1111,22.3889,242.0620,68.0720,3.0000,21.6111,21.8889,22.3889,22.2778,22.0000,21.3889,21.1111,21.5000,21.8889,22.1111,22.0000,21.7222,C,68.0720,71.8820,78.9940,131.0640,229.1080,242.0620,215.9000,165.1000,116.0780,107.9500,105.9180,117.0940,MM,2975.00,FT,434.00,3.00
A,B,VENEZUELA,SAN_CARLO,N,1.9000,W,DD,67.0500,FE,,H,O,27.1296,3520.4400,26.2222,27.8889,398.7800,206.5020,2.0000,27.2222,27.5000,27.8889,27.0000,26.7778,26.3889,26.2222,26.6111,27.5000,27.5000,27.7222,27.2222,C,206.5020,224.7900,216.4080,378.9680,398.7800,391.4140,338.0740,327.4060,249.1740,256.7940,313.4360,218.6940,MM,213.00,FT,920.00,1.00
A,B,VENEZUELA,SHIRIANA-,N,3.8600,W,DD,66.1700,FE,FMO,H,,27.1292,2294.3480,26.2200,27.8900,283.7180,105.4100,3.0000,27.2200,27.5000,27.8900,27.0000,26.7800,26.3900,26.2200,26.6100,27.5000,27.5000,27.7200,27.2200,C,105.4100,112.9030,117.9830,207.7720,259.0800,283.7180,256.6670,265.9380,188.8490,189.1030,185.9280,120.9970,MM,1133.33,FT,675.00,1.00
A,B,VENEZUELA,TUMEREMO,N,7.3000,W,DD,61.4500,FE,FMO,O,H,25.2639,1320.5460,24.1111,26.1111,196.0880,54.6100,-4.0000,24.1111,24.2222,24.8889,25.5000,25.7222,25.1111,25.2222,25.7222,26.0000,26.1111,25.7778,24.7778,C,102.8700,74.4220,64.7700,99.5680,148.3360,196.0880,179.8320,147.0660,54.6100,71.6280,75.6920,105.6640,MM,581.00,FT,187.00,1.00
A,B,VENEZUELA,YARURO-PU,N,6.8500,W,DD,68.7700,SW,,O,,27.3842,1839.0500,26.2800,28.7200,552.8000,0.1000,3.0000,27.1100,27.7200,28.6100,28.7200,27.2200,26.2800,26.2800,26.6100,27.2800,27.7800,27.7200,27.2800,C,21.4000,16.1000,34.6000,96.8000,272.4000,289.9000,552.8000,285.3000,181.9500,87.6000,0.1000,0.1000,MM,322.67,FT,400.00,2.00
A,D,ALABAMA,ATHORE,N,31.1700,W,DD,87.4800,FSP,,U,,19.6204,1612.1380,11.2222,27.5000,186.4360,55.6260,7.0000,11.2222,12.7778,15.2778,19.7222,23.6111,26.9444,27.5000,27.5000,24.9444,20.1111,14.3889,11.4444,C,112.7760,117.6020,186.4360,161.5440,110.2360,150.1140,181.6100,151.1300,142.2400,55.6260,110.4900,132.3340,MM,300.00,FT,147.00,5.00
A,D,ALABAMA,MOBILE,N,30.7000,W,DD,88.0333,FBE,FSP,A2,,19.6620,1580.6420,11.3889,27.4444,185.6740,85.0900,-1.0000,11.3889,12.8889,15.3333,19.5000,23.6111,26.8333,27.3889,27.4444,25.1111,20.2778,14.5556,11.6111,C,118.6180,124.2060,167.1320,128.7780,113.2840,142.4940,185.6740,160.0200,136.3980,85.0900,92.9640,125.9840,MM,10.00,FT,2.00,4.00
A,D,ALABAMA,OZARK,N,31.4500,W,DD,85.6333,FBE,,U,,19.3333,1379.2200,10.7222,27.1111,164.3380,60.4520,-1.0000,10.7222,11.9444,15.5556,19.2222,23.2222,26.5556,27.1111,27.1111,25.2222,20.0000,14.2778,11.0556,C,112.5220,139.1920,142.7480,113.7920,90.6780,110.7440,164.3380,140.7160,108.4580,60.4520,74.9300,120.6500,MM,320.00,FT,100.00,4.00
A,D,ALASKA,ALASKA_PE,N,57.6800,W,DD,157.2000,FMO,,T,,1.9375,690.6680,-6.7500,11.2500,101.9810,30.4800,0.1000,-6.7500,-5.2200,-3.8900,0.3300,5.1700,8.5300,10.8300,11.2500,8.0800,3.0600,-2.0800,-6.0600,C,41.6560,45.3390,35.9410,30.4800,45.3390,41.1480,57.6580,101.9810,88.5200,84.9630,74.9300,42.7130,MM,1439.00,FT,34.00,17.00
A,D,ALASKA,ALEUT-H&G,N,55.0000,W,DD,162.8500,T,FBO,U,,3.1625,897.8570,-2.2200,10.7200,124.2060,40.8940,0.1000,-2.1100,-1.8300,-2.2200,0.2200,4.0600,7.2200,9.6700,10.7200,8.2200,4.5000,1.1700,-1.6700,C,60.1980,67.5640,48.7680,40.8940,70.6120,54.6100,55.8800,124.2060,91.9480,117.8560,108.9660,56.3550,MM,683.83,FT,25.00,17.00
A,D,ALASKA,ALLAKAKET,N,66.5600,W,DD,152.7300,FBO,,T,,-6.7593,336.0420,-28.2222,14.3889,57.6580,8.3820,1.0000,-28.2222,-23.8889,-18.9444,-7.5000,5.3889,13.6111,14.3889,12.7222,4.3889,-6.6667,-20.5000,-25.8889,C,19.3040,19.5580,16.5100,8.3820,17.2720,34.7980,54.3560,57.6580,39.6240,28.4480,20.0660,20.0660,MM,600.00,FT,384.00,17.00
